schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolses,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
195.0,1715.0,12.5,9.333,1.0,0.0,1.0,6.0,19580.0,15.0,40.0,37.0,18.0,3.0,17.0,2.857,1.0,1.9,1.833,1.0,4.0,22.0,2.333,31.0,15.0
195.0,1716.0,11.5,10.0,0.0,0.0,0.0,10.0,19580.0,13.0,36.0,34.0,25.0,3.0,17.0,2.857,1.0,1.9,1.833,1.0,4.0,22.0,2.333,31.0,15.0
195.0,1717.0,10.0,13.0,0.0,0.0,0.0,9.0,19580.0,10.0,32.0,44.0,20.0,3.0,17.0,2.857,1.0,1.9,1.833,1.0,4.0,22.0,2.333,31.0,15.0
195.0,1718.0,11.0,13.0,1.0,0.0,0.0,13.0,19580.0,14.0,37.0,42.0,18.0,3.0,17.0,2.857,1.0,1.9,1.833,1.0,4.0,22.0,2.333,31.0,15.0
195.0,1719.0,12.0,13.33,1.0,0.0,0.0,11.0,19580.0,18.0,40.0,46.0,18.0,3.0,17.0,2.857,1.0,1.9,1.833,1.0,4.0,22.0,2.333,31.0,15.0
195.0,1720.0,13.0,10.33,1.0,0.0,0.0,14.0,19580.0,15.0,40.0,47.0,18.0,3.0,17.0,2.857,1.0,1.9,1.833,1.0,4.0,22.0,2.333,31.0,15.0
196.0,1721.0,10.5,10.66,1.0,0.0,0.0,10.0,19680.0,14.0,32.0,40.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1722.0,13.0,11.33,0.0,0.0,1.0,12.0,19680.0,18.0,33.0,42.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1723.0,15.0,11.33,1.0,0.0,0.0,13.0,19680.0,27.0,32.0,45.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1724.0,12.5,12.0,0.0,0.0,1.0,9.0,19680.0,20.0,34.0,35.0,20.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1725.0,12.0,9.333,1.0,0.0,0.0,11.0,19680.0,22.0,33.0,39.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1726.0,12.0,12.66,0.0,0.0,0.0,14.0,19680.0,26.0,29.0,46.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1727.0,12.5,14.0,1.0,0.0,0.0,10.0,19680.0,25.0,33.0,46.0,25.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1728.0,12.0,11.33,1.0,0.0,0.0,13.0,19680.0,16.0,36.0,49.0,27.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1729.0,11.0,8.666,0.0,0.0,1.0,8.0,19680.0,10.0,31.0,32.0,20.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1730.0,12.0,10.66,0.0,0.0,1.0,8.0,19680.0,14.0,31.0,40.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1731.0,10.5,11.0,1.0,0.0,0.0,9.0,19680.0,22.0,31.0,43.0,45.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1732.0,16.0,16.0,0.0,0.0,0.0,18.0,19680.0,29.0,38.0,50.0,40.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1733.0,15.0,13.33,1.0,0.0,0.0,12.0,19680.0,27.0,32.0,55.0,30.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1734.0,7.5,11.33,1.0,0.0,0.0,10.0,19680.0,26.0,36.0,47.0,40.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1735.0,13.0,13.0,0.0,0.0,0.0,11.0,19680.0,11.0,21.0,36.0,20.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1736.0,11.5,8.666,0.0,0.0,1.0,8.0,19680.0,19.0,29.0,44.0,37.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1737.0,15.5,12.33,1.0,0.0,0.0,17.0,19680.0,28.0,43.0,50.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1738.0,12.0,12.66,0.0,0.0,1.0,14.0,19680.0,21.0,28.0,40.0,28.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1739.0,12.5,11.33,0.0,0.0,0.0,9.0,19680.0,29.0,37.0,50.0,30.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1740.0,13.5,12.66,1.0,0.0,0.0,13.0,19680.0,30.0,32.0,52.0,47.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1741.0,15.5,13.66,1.0,0.0,0.0,14.0,19680.0,27.0,45.0,55.0,50.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1742.0,9.5,11.33,1.0,0.0,0.0,8.0,19680.0,12.0,27.0,30.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1743.0,7.5,10.0,1.0,0.0,1.0,11.0,19680.0,10.0,20.0,26.0,18.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1744.0,14.0,12.0,0.0,0.0,1.0,10.0,19680.0,14.0,38.0,45.0,23.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1745.0,10.5,11.33,0.0,0.0,1.0,14.0,19680.0,23.0,33.0,35.0,18.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1746.0,10.5,8.666,1.0,0.0,0.0,13.0,19680.0,18.0,27.0,37.0,40.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
196.0,1747.0,12.5,13.0,1.0,0.0,0.0,15.0,19680.0,28.0,33.0,45.0,40.0,1.0,16.0,2.714,1.0,2.3,2.5,0.0,0.0,14.0,2.333,27.0,27.0
197.0,1748.0,14.0,11.0,1.0,0.0,0.0,14.0,19780.0,25.0,36.0,43.0,27.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1749.0,13.5,10.33,1.0,0.0,0.0,12.0,19780.0,26.0,38.0,50.0,23.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1750.0,12.5,11.66,1.0,0.0,0.0,14.0,19780.0,22.0,28.0,46.0,30.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1751.0,15.0,11.0,1.0,0.0,0.0,15.0,19780.0,20.0,44.0,50.0,27.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1752.0,13.5,11.33,1.0,0.0,0.0,17.0,19780.0,28.0,40.0,53.0,30.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1753.0,14.5,11.66,1.0,0.0,0.0,16.0,19780.0,26.0,38.0,53.0,30.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1754.0,10.5,9.333,1.0,0.0,0.0,8.0,19780.0,15.0,29.0,37.0,23.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1755.0,12.0,11.0,1.0,0.0,0.0,14.0,19780.0,20.0,39.0,46.0,27.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1756.0,11.5,9.0,0.0,0.0,1.0,11.0,19780.0,21.0,28.0,45.0,33.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1757.0,15.5,11.66,0.0,0.0,0.0,17.0,19780.0,27.0,43.0,51.0,30.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1758.0,11.5,11.0,0.0,0.0,0.0,14.0,19780.0,21.0,36.0,37.0,27.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1759.0,14.5,16.0,0.0,0.0,0.0,17.0,19780.0,29.0,39.0,49.0,23.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1760.0,15.0,14.0,0.0,0.0,0.0,15.0,19780.0,25.0,32.0,46.0,23.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1761.0,13.0,10.0,0.0,0.0,0.0,12.0,19780.0,21.0,32.0,37.0,20.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1762.0,12.0,8.333,0.0,0.0,0.0,12.0,19780.0,20.0,33.0,37.0,20.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1763.0,13.0,9.666,0.0,0.0,0.0,10.0,19780.0,15.0,18.0,23.0,23.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1764.0,13.5,11.66,0.0,0.0,0.0,15.0,19780.0,28.0,43.0,47.0,30.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1765.0,12.5,12.66,0.0,0.0,0.0,15.0,19780.0,24.0,43.0,49.0,30.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1766.0,18.0,11.33,0.0,0.0,0.0,17.0,19780.0,26.0,45.0,51.0,40.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
197.0,1767.0,16.5,13.0,0.0,0.0,0.0,18.0,19780.0,26.0,43.0,56.0,27.0,4.0,21.0,3.142,1.0,1.5,1.166,1.0,0.0,10.0,2.0,35.0,20.0
198.0,1768.0,11.5,10.66,1.0,0.0,0.0,15.0,19880.0,13.0,32.0,30.0,23.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
198.0,1769.0,11.0,12.33,1.0,0.0,0.0,11.0,19880.0,16.0,34.0,28.0,10.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
198.0,1770.0,13.5,15.66,1.0,0.0,0.0,13.0,19880.0,22.0,39.0,45.0,30.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
198.0,1771.0,9.5,7.666,1.0,0.0,1.0,13.0,19880.0,5.0,32.0,31.0,17.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
198.0,1772.0,8.5,10.33,0.0,1.0,0.0,14.0,19880.0,16.0,19.0,29.0,10.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
198.0,1773.0,14.0,16.0,0.0,0.0,0.0,19.0,19880.0,28.0,46.0,49.0,25.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
198.0,1774.0,10.5,12.0,1.0,0.0,0.0,12.0,19880.0,19.0,40.0,43.0,25.0,1.0,11.0,3.285,1.0,2.2,2.333,1.0,22.0,14.0,2.333,22.0,9.0
199.0,1775.0,14.5,10.66,1.0,0.0,0.0,11.0,19980.0,21.0,40.0,49.0,40.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1776.0,12.5,11.66,1.0,0.0,0.0,16.0,19980.0,15.0,39.0,40.0,40.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1777.0,13.0,10.33,0.0,1.0,0.0,10.0,19980.0,19.0,31.0,39.0,45.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1778.0,13.0,10.66,0.0,0.0,1.0,14.0,19980.0,25.0,29.0,33.0,17.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1779.0,13.5,13.0,0.0,0.0,0.0,8.0,19980.0,8.0,25.0,30.0,40.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1780.0,10.5,11.0,1.0,0.0,0.0,11.0,19980.0,6.0,31.0,31.0,20.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1781.0,9.0,7.666,1.0,0.0,0.0,10.0,19980.0,5.0,35.0,37.0,30.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1782.0,14.0,10.33,1.0,0.0,0.0,14.0,19980.0,26.0,41.0,53.0,27.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1783.0,15.0,9.333,1.0,0.0,0.0,11.0,19980.0,10.0,38.0,42.0,20.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1784.0,11.5,10.66,1.0,0.0,0.0,10.0,19980.0,12.0,35.0,31.0,20.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1785.0,10.0,11.0,0.0,0.0,0.0,6.0,19980.0,10.0,31.0,35.0,20.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1786.0,9.0,10.66,0.0,0.0,0.0,9.0,19980.0,8.0,24.0,22.0,20.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1787.0,9.5,10.0,0.0,1.0,0.0,12.0,19980.0,18.0,33.0,28.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1788.0,8.5,12.33,1.0,1.0,0.0,12.0,19980.0,15.0,26.0,33.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1789.0,10.0,8.0,1.0,0.0,1.0,6.0,19980.0,6.0,28.0,21.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1790.0,8.0,8.666,1.0,0.0,1.0,8.0,19980.0,9.0,29.0,24.0,23.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1791.0,7.0,7.0,0.0,0.0,1.0,8.0,19980.0,7.0,27.0,22.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1792.0,11.5,10.33,1.0,1.0,0.0,13.0,19980.0,12.0,39.0,46.0,15.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1793.0,11.0,8.0,0.0,0.0,0.0,12.0,19980.0,9.0,26.0,25.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1794.0,8.5,10.33,1.0,1.0,0.0,12.0,19980.0,5.0,32.0,27.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1795.0,13.5,12.33,1.0,0.0,0.0,13.0,19980.0,18.0,31.0,43.0,15.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1796.0,11.0,13.0,0.0,0.0,0.0,11.0,19980.0,13.0,39.0,36.0,15.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1797.0,10.0,10.0,0.0,1.0,0.0,11.0,19980.0,10.0,29.0,26.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1798.0,12.5,14.33,1.0,0.0,0.0,12.0,19980.0,24.0,36.0,46.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1799.0,12.0,9.666,1.0,0.0,0.0,12.0,19980.0,9.0,31.0,46.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1800.0,14.5,13.33,1.0,0.0,0.0,11.0,19980.0,17.0,36.0,44.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1801.0,10.5,11.0,0.0,0.0,0.0,11.0,19980.0,13.0,27.0,32.0,15.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1802.0,13.5,9.0,0.0,0.0,0.0,13.0,19980.0,11.0,35.0,35.0,20.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1803.0,9.0,10.33,0.0,0.0,0.0,5.0,19980.0,8.0,26.0,26.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
199.0,1804.0,12.0,11.33,1.0,0.0,1.0,12.0,19980.0,12.0,41.0,34.0,10.0,1.0,12.0,3.285,0.0,2.1,2.166,0.0,50.0,14.0,2.666,37.0,37.0
204.0,1805.0,12.0,10.0,1.0,0.0,0.0,13.0,20480.0,25.0,41.0,45.0,40.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1806.0,13.0,15.0,1.0,0.0,0.0,17.0,20480.0,27.0,37.0,47.0,40.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1807.0,12.5,10.0,1.0,0.0,0.0,14.0,20480.0,24.0,34.0,45.0,20.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1808.0,10.0,10.66,0.0,0.0,0.0,10.0,20480.0,13.0,36.0,32.0,38.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1809.0,11.0,8.666,0.0,0.0,0.0,9.0,20480.0,14.0,32.0,32.0,50.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1810.0,13.0,13.33,1.0,0.0,0.0,16.0,20480.0,27.0,45.0,47.0,30.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1811.0,10.0,10.66,0.0,0.0,0.0,11.0,20480.0,19.0,25.0,28.0,40.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1812.0,14.0,11.66,0.0,0.0,0.0,12.0,20480.0,22.0,37.0,46.0,45.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1813.0,13.0,11.66,1.0,0.0,0.0,8.0,20480.0,24.0,28.0,37.0,37.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1814.0,12.5,12.33,0.0,0.0,0.0,12.0,20480.0,22.0,37.0,40.0,43.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1815.0,13.5,14.0,0.0,0.0,0.0,16.0,20480.0,26.0,42.0,42.0,40.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1816.0,9.5,14.66,1.0,0.0,0.0,11.0,20480.0,29.0,41.0,53.0,43.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1817.0,11.0,10.66,0.0,0.0,0.0,10.0,20480.0,17.0,26.0,22.0,37.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1818.0,8.5,9.333,1.0,0.0,1.0,10.0,20480.0,9.0,30.0,21.0,20.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1819.0,10.5,8.0,0.0,0.0,0.0,9.0,20480.0,25.0,32.0,37.0,37.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1820.0,11.0,10.66,1.0,0.0,0.0,12.0,20480.0,19.0,26.0,42.0,38.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1821.0,8.5,12.66,1.0,0.0,0.0,16.0,20480.0,24.0,29.0,42.0,47.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1822.0,8.5,10.66,0.0,0.0,0.0,10.0,20480.0,18.0,32.0,35.0,37.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1823.0,12.5,9.666,1.0,0.0,0.0,16.0,20480.0,22.0,40.0,51.0,40.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1824.0,10.5,12.66,1.0,0.0,0.0,12.0,20480.0,26.0,31.0,46.0,37.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1825.0,10.5,8.0,0.0,0.0,1.0,13.0,20480.0,18.0,31.0,31.0,37.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1826.0,10.0,8.333,1.0,0.0,0.0,9.0,20480.0,25.0,26.0,40.0,27.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1827.0,11.0,11.33,1.0,0.0,0.0,11.0,20480.0,28.0,37.0,52.0,33.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
204.0,1828.0,14.0,12.66,1.0,0.0,0.0,10.0,20480.0,25.0,36.0,47.0,47.0,2.0,29.0,3.142,0.0,2.3,1.833,0.0,0.0,21.0,1.666,26.0,26.0
206.0,1829.0,12.5,8.0,0.0,0.0,0.0,13.0,20680.0,23.0,36.0,39.0,18.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1830.0,12.0,10.33,1.0,0.0,0.0,15.0,20680.0,25.0,40.0,39.0,20.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1831.0,14.0,12.33,0.0,0.0,0.0,16.0,20680.0,26.0,45.0,52.0,35.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1832.0,12.0,9.666,1.0,0.0,0.0,12.0,20680.0,24.0,33.0,48.0,23.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1833.0,13.0,10.66,0.0,0.0,0.0,15.0,20680.0,16.0,35.0,40.0,18.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1834.0,12.5,11.0,0.0,0.0,0.0,12.0,20680.0,23.0,30.0,47.0,28.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1835.0,11.5,10.33,0.0,0.0,0.0,12.0,20680.0,24.0,30.0,45.0,20.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1836.0,14.5,16.66,1.0,0.0,0.0,17.0,20680.0,28.0,42.0,56.0,25.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1837.0,13.5,10.33,1.0,0.0,0.0,12.0,20680.0,28.0,35.0,51.0,20.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1838.0,12.5,12.33,0.0,0.0,0.0,15.0,20680.0,27.0,35.0,47.0,20.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
206.0,1839.0,12.5,8.0,0.0,0.0,1.0,6.0,20680.0,7.0,33.0,38.0,18.0,2.0,18.0,3.571,1.0,1.8,1.666,0.0,0.0,18.0,1.666,11.0,11.0
209.0,1840.0,11.0,9.0,1.0,0.0,0.0,9.0,20980.0,22.0,26.0,36.0,30.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1841.0,10.5,8.0,0.0,0.0,1.0,14.0,20980.0,18.0,29.0,26.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1842.0,11.0,13.33,0.0,0.0,0.0,9.0,20980.0,26.0,35.0,37.0,17.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1843.0,12.0,8.666,1.0,0.0,0.0,10.0,20980.0,28.0,31.0,48.0,10.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1844.0,10.5,9.0,0.0,0.0,0.0,8.0,20980.0,22.0,22.0,33.0,13.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1845.0,11.5,9.0,1.0,0.0,0.0,10.0,20980.0,24.0,32.0,43.0,27.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1846.0,14.5,9.666,1.0,0.0,0.0,17.0,20980.0,29.0,42.0,52.0,13.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1847.0,13.0,11.66,0.0,0.0,1.0,3.0,20980.0,15.0,35.0,42.0,20.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1848.0,13.0,11.33,1.0,0.0,0.0,15.0,20980.0,26.0,35.0,53.0,17.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1849.0,11.0,13.0,1.0,0.0,0.0,12.0,20980.0,26.0,32.0,47.0,20.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
209.0,1850.0,15.0,14.33,1.0,0.0,0.0,16.0,20980.0,29.0,45.0,55.0,23.0,2.0,14.0,3.142,1.0,1.6,1.833,0.0,0.0,13.0,1.666,27.0,27.0
